Date,Open,High,Low,Close,symbol,shortName,longName,financialCurrency,sector,currency,industry,country,market
2020-06-01 00:00:00,105.37655854401311,106.55640068080587,104.4404856281919,104.66474914550781,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-06-02 00:00:00,105.12303534586364,107.8825046831404,104.43073165842515,107.83374786376953,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-06-03 00:00:00,109.34511610371105,116.44367429962426,109.01359354936976,115.38084411621094,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-06-04 00:00:00,114.63003922316719,119.54442774502596,114.60078810613025,117.6332778930664,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-06-05 00:00:00,122.14786470273957,125.58013168791771,120.15871462222155,121.0362777709961,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-06-08 00:00:00,121.92361143271275,123.8445140366502,119.55417436601137,120.96803283691406,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-06-09 00:00:00,118.47183568547682,119.66143061679551,114.68854023636543,115.08831787109375,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-06-10 00:00:00,113.67446873972897,114.89331488566212,111.63655411532055,113.17717742919922,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-06-11 00:00:00,109.02334216665845,111.58779908911379,106.17611949918535,106.37113189697266,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-06-12 00:00:00,110.57372731970453,112.91391348124392,107.4242255064281,109.29637145996094,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-06-15 00:00:00,105.72757234777599,110.82722702584495,104.33321229707703,110.40794372558594,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-06-16 00:00:00,122.1576300658163,125.04386417076645,117.52601489606491,120.08071899414062,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-06-17 00:00:00,119.93445138791955,120.53900170719044,115.41009544289706,116.0243911743164,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-06-18 00:00:00,115.02981702830498,119.92469953537827,114.69828703134804,118.0135498046875,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-06-19 00:00:00,120.42199568686601,120.42199568686601,116.8142141763993,117.0579833984375,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-06-22 00:00:00,115.80012803332521,116.95071900638676,114.80554548683769,116.72644805908203,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-06-23 00:00:00,118.42307449530666,118.67659654653308,115.81962122228524,116.65818786621094,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-06-24 00:00:00,114.94206245929864,116.67770559276356,113.73296918454746,115.1175765991211,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-06-25 00:00:00,114.04498808770686,114.54227936683128,112.04608499816065,113.9962387084961,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-06-26 00:00:00,113.08941499285658,113.73296183780384,108.73082033485383,109.9886703491211,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-06-29 00:00:00,111.9095643040531,113.83046684596896,111.36352366079632,113.12841033935547,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-06-30 00:00:00,113.03090919722786,113.51844763314334,111.07101004110481,112.96265411376953,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-07-01 00:00:00,113.45994801705767,114.43502491136772,111.48054311188767,113.06991577148438,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-07-02 00:00:00,115.62462191614688,118.25732660070268,114.65929041779616,117.80879211425781,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-07-06 00:00:00,119.9344461573362,120.8022639124407,119.20313855881585,120.64625549316406,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-07-07 00:00:00,119.24214438752327,120.00270311159473,118.99837518420573,119.6126708984375,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-07-08 00:00:00,119.23239244957777,120.54874466972508,115.90738435926859,116.15115356445312,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-07-09 00:00:00,115.88788012440415,116.51192870243942,111.58779515890339,114.1814956665039,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-07-10 00:00:00,114.08398782199896,116.46317764089673,113.86946973154153,115.82937622070312,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-07-13 00:00:00,117.00922365342727,119.09588754677371,115.49785153887207,116.1901626586914,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-07-14 00:00:00,116.27792673748202,118.12082158497407,115.3321009020423,117.81855010986328,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-07-15 00:00:00,119.55417920709262,122.2258878279349,119.55417920709262,120.45124816894531,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-07-16 00:00:00,119.75893480406177,121.29955796597137,119.47616163338881,121.13379669189453,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-07-17 00:00:00,121.90410102724367,123.01569544855809,120.95828275876094,121.83584594726562,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-07-20 00:00:00,121.27031226896838,122.27464024873456,120.21722747029767,121.99186706542969,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-07-21 00:00:00,122.37213465785297,125.01459925158238,122.30387958151003,123.79574584960938,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-07-22 00:00:00,124.60507429840462,125.66791195671955,123.46423614419881,123.98102569580078,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-07-23 00:00:00,123.93226621874683,125.16086513344547,123.10345238361722,123.96151733398438,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-07-24 00:00:00,123.90302282726425,124.52707145538646,122.49890969436603,124.1077880859375,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-07-27 00:00:00,123.30822329179733,125.09260835643958,122.69392752586276,124.93660736083984,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-07-28 00:00:00,124.40030321931462,124.4295543338089,117.27248656412506,117.49675750732422,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-07-29 00:00:00,118.05255641344284,119.03738613563324,116.97997334374591,118.06230926513672,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-07-30 00:00:00,116.70695744190797,117.98430581020338,115.63436689223626,116.69720458984375,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-07-31 00:00:00,116.55092763881332,116.97996380741506,111.9778151084309,114.49351501464844,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-08-03 00:00:00,115.05907928468437,116.17066640466786,112.73839883825768,114.60079193115234,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-08-04 00:00:00,115.14680851803077,121.80658442968358,115.14680851803077,121.23129272460938,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-08-05 00:00:00,122.09912927240192,125.34613709929577,119.95395565232428,123.38623046875,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-08-06 00:00:00,121.96261654307021,124.24429284537648,121.88460860814192,123.24971771240234,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-08-07 00:00:00,123.2399540947737,127.43278724031623,122.70365888804889,126.8379898071289,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-08-10 00:00:00,127.83258079757256,129.34393801004654,127.21827762186254,128.76864624023438,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-08-11 00:00:00,130.2020009485164,132.74695193369763,129.39268543752868,129.9192352294922,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-08-12 00:00:00,130.24102692141258,130.93332317913718,127.48155754614056,128.60289001464844,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-08-13 00:00:00,127.24754045597696,128.5248888646696,125.76541934369168,126.40897369384766,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-08-14 00:00:00,125.80443599956976,127.62782518922535,125.34614862914927,126.5064926147461,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-08-17 00:00:00,126.51623288212159,127.82283241002726,126.25295794251592,126.78925323486328,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-08-18 00:00:00,127.40514952416572,127.90373702223333,125.37167093759099,125.7627182006836,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-08-19 00:00:00,125.66496434574267,126.33953363722206,123.87590126719847,124.1887435913086,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-08-20 00:00:00,123.19154482570278,123.85633560942159,122.52675404198396,123.289306640625,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-08-21 00:00:00,122.82005573856142,123.57283747644378,122.01839681612462,123.01558685302734,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-08-24 00:00:00,123.69015071234364,123.95411585650886,121.25584610267825,121.88153076171875,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-08-25 00:00:00,122.44855172635653,122.81027867608701,119.77960995178877,121.72510528564453,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-08-26 00:00:00,120.54216004162366,121.02119815559489,118.77263911991642,120.14132690429688,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-08-27 00:00:00,121.07986943335636,122.82005532309486,120.99188602620636,121.28517150878906,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-08-28 00:00:00,121.63710430212933,121.67621051982573,118.73353290222002,120.14132690429688,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-08-31 00:00:00,120.12179666543041,120.19023069261651,117.26710198870376,117.31598663330078,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-09-01 00:00:00,116.86626344934265,119.53519767610086,116.61207675102085,119.48632049560547,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-09-02 00:00:00,119.28103119702327,123.18178565429267,117.67771331377847,122.59520721435547,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-09-03 00:00:00,122.96670095726691,124.35493829146304,119.71118065737441,121.1580810546875,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-09-04 00:00:00,122.19436891863029,123.41641039201896,120.69859134860242,122.20414733886719,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-09-08 00:00:00,121.87175355328127,121.87175355328127,119.03661589177422,119.63297271728516,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-09-09 00:00:00,119.30056988802262,120.16089181766264,117.00313351989087,118.93885040283203,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-09-10 00:00:00,119.52542034789845,121.96950300492955,118.95839138136763,120.57148742675781,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-09-11 00:00:00,120.69857669830687,126.5154978808333,120.2586448047852,123.16221618652344,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-09-14 00:00:00,123.67059025783539,127.87441567697675,123.5337222170958,127.42469787597656,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-09-15 00:00:00,127.98194231491777,131.13969279475359,127.7668618569727,128.48052978515625,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-09-16 00:00:00,129.2919687696795,131.56985552940742,126.86744302182377,130.30870056152344,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-09-17 00:00:00,128.86181231274782,131.23746842520538,127.0043154504533,130.7584228515625,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-09-18 00:00:00,129.89812595214778,131.68719660074188,128.3925773015957,128.45123291015625,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-09-21 00:00:00,125.31301271023776,126.52528321269187,121.79354224480376,123.8367919921875,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-09-22 00:00:00,123.97365788716704,126.19288932391908,123.47507034886512,125.55741882324219,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-09-23 00:00:00,126.69147971666446,129.12579169556943,123.56305653649437,123.5923843383789,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-09-24 00:00:00,123.25020010651727,127.55178708078789,122.79071137293916,125.66494750976562,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-09-25 00:00:00,123.96387896864618,128.2850154423821,123.96387896864618,127.56156158447266,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-09-28 00:00:00,128.79338615513373,132.67459064074384,128.79338615513373,130.72909545898438,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-09-29 00:00:00,129.87858753661317,130.6118124984288,128.24592682757026,129.73193359375,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-09-30 00:00:00,130.3771591992902,133.38827113108147,130.25984799334321,132.50839233398438,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-10-01 00:00:00,132.9581047580895,135.70525144754157,130.8366426707991,131.3743438720703,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-10-02 00:00:00,129.2919705085984,134.96224516657688,129.2919705085984,133.74020385742188,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-10-05 00:00:00,134.91338645828043,140.41746634608398,134.89382961667653,138.3839874267578,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-10-06 00:00:00,138.93144727051924,143.85871177314937,137.47476850957898,138.1493377685547,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-10-07 00:00:00,140.59341103816433,144.44528776537382,140.12415133602877,143.2036895751953,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-10-08 00:00:00,146.63520906701515,150.43820161905995,145.33495512066068,149.66586303710938,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-10-09 00:00:00,149.7049757102512,150.07646617992182,146.09750683905096,147.40753173828125,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-10-12 00:00:00,147.88657080694665,148.78599151502658,144.86567303554457,146.7329559326172,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-10-13 00:00:00,142.00123257344768,143.8489588584263,141.14091052160586,142.63668823242188,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-10-14 00:00:00,143.60452723966822,145.2567295859168,142.77353312738424,144.4257354736328,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-10-15 00:00:00,142.81266086556352,143.68275382429323,140.63254298784736,142.56825256347656,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-10-16 00:00:00,143.8880305657646,144.66036905819368,142.265170978851,143.14503479003906,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-10-19 00:00:00,143.44810365879616,143.64362729948485,141.10179013553642,142.36293029785156,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-10-20 00:00:00,143.63386883236117,144.8852381426146,140.96493435693768,142.19674682617188,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-10-21 00:00:00,141.326663432742,144.00538396868632,140.9649438956528,141.46353149414062,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-10-22 00:00:00,140.9062664883255,142.86153273011732,140.17304164765358,141.59060668945312,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-10-23 00:00:00,143.03750240931433,143.29169657305997,140.65207515953526,142.1576385498047,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-10-26 00:00:00,140.07526874409209,140.84760724341407,136.8784043445826,137.9342498779297,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-10-27 00:00:00,138.27643517629306,139.70377122204636,137.4845547112864,138.9216766357422,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-10-28 00:00:00,135.96923319350566,136.30162491584505,133.29051273803668,134.40501403808594,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-10-29 00:00:00,134.66896878551523,142.67578681190383,134.03351319381702,140.2903594970703,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-10-30 00:00:00,138.9998797092248,142.63667636721186,138.20799921260644,141.6003875732422,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-11-02 00:00:00,143.1939319468434,146.3516829166198,142.7246722010171,146.09750366210938,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-11-03 00:00:00,147.02625832246645,148.0332193385668,144.84614043413748,146.80140686035156,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-11-04 00:00:00,137.46498379871576,139.65488720167588,128.42187808348464,133.31004333496094,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-11-05 00:00:00,130.0252116883633,137.8462770530769,129.10623412120972,134.39523315429688,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-11-06 00:00:00,132.31286953338181,138.67727101178667,129.87857248938212,131.6774139404297,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-11-09 00:00:00,140.36859094808204,141.20935618244653,130.3674064699734,132.64527893066406,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-11-10 00:00:00,134.18015083010664,141.8056924400167,133.8966437782085,136.88819885253906,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-11-11 00:00:00,137.46500857459907,139.29317793455078,134.48322425028,138.4719696044922,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-11-12 00:00:00,138.27644339699228,138.27644339699228,134.1410591019384,135.93011474609375,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-11-13 00:00:00,137.2890277836439,139.29317889528792,134.0041944407532,134.89382934570312,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-11-16 00:00:00,138.24557660969234,140.77410239277313,135.24663194618967,138.64739990234375,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-11-17 00:00:00,137.45173930009122,138.61799887472682,136.02086256418494,137.73594665527344,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-11-18 00:00:00,138.2847868862865,139.84305970857028,136.510887340672,138.0005645751953,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-11-19 00:00:00,137.2263439347019,139.42164218447616,135.62886069060187,137.31454467773438,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-11-20 00:00:00,136.27567399609364,137.07930555981454,132.80629578808606,136.60888671875,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-11-23 00:00:00,137.70656527929566,138.99044096505594,135.22704456419922,136.07969665527344,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-11-24 00:00:00,138.26518447254716,142.63619052073832,137.30474154447887,142.03836059570312,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-11-25 00:00:00,140.99951396521482,141.96976695817088,138.05936969433264,141.1465301513672,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-11-27 00:00:00,141.12694362481625,141.90117513839994,137.7163800077676,139.49026489257812,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-11-30 00:00:00,139.06881667779888,139.22562795976341,135.12903416028217,136.86370849609375,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-12-01 00:00:00,138.774814536368,142.34218896036117,138.40239147943208,140.48989868164062,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-12-02 00:00:00,139.69606245299963,141.20534504036235,137.80457662397652,138.0299835205078,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-12-03 00:00:00,137.61833869272115,142.86160148692738,135.99145541980963,141.685546875,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-12-04 00:00:00,141.54834321388606,143.79266178978588,141.22494049315145,143.51824951171875,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-12-07 00:00:00,142.29317836837578,143.48883818233028,141.50913693973155,143.16542053222656,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-12-08 00:00:00,141.16609364007073,143.66521878840246,141.16609364007073,141.5679168701172,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-12-09 00:00:00,141.21512286029954,141.21512286029954,137.73594921986972,138.92181396484375,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
2020-12-10 00:00:00,138.03978900587052,138.2945961433295,134.61941555163273,135.0114288330078,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,USD,Basic Materials,USD,Building Materials,United States,us_market
